session_id,administrative,administrative_duration,informational,informational_duration,productrelated,productrelated_duration,bouncerates,exitrates,pagevalues,specialday,month,operatingsystems,browser,region,traffictype,visitortype,weekend,revenue
229135,2,25.92214236,0,0,15,854.7733333,0,0.013730748,0,0,Nov,2,2,5,1,Returning_Visitor,FALSE,0
220008,0,0,1,0,2,1001,0.166666667,0.155883333,0,0.8,May,2,2,3,2,Returning_Visitor,FALSE,0
169608,6,1094.5,2,334.5,73,1468.753818,0.002439462,0.010040999,12.06359659,0,Nov,3,2,1,2,Returning_Visitor,TRUE,0
425837,2,449.4,0,0,9,479.1666667,0,0.003526429,31.80433038,0,Oct,1,1,4,2,Returning_Visitor,TRUE,1
336095,0,0,0,0,2,42.7,0,0.1,0,0.6,May,1,1,4,2,Returning_Visitor,FALSE,0
446672,0,0,0,0,39,309.9666667,0.003333333,0.001339759,0,0,Nov,3,2,2,2,Returning_Visitor,FALSE,1
270091,2,39.1,0,0,13,127,0.028871429,0.011111511,0,0,Sep,2,2,4,5,New_Visitor,FALSE,0
240795,2,52,0,0,35,2054.918071,0.025224343,0.039903222,0,0,Dec,2,2,3,2,Returning_Visitor,TRUE,0
182572,7,292.9333333,0,0,7,91.23333333,0,0.023333333,0,0,May,3,2,4,2,Returning_Visitor,FALSE,0
267165,0,0,0,0,40,183.1666667,0,0.029975575,0,0,May,2,2,1,6,Returning_Visitor,FALSE,0
483191,12,200.3646844,3,825.7,117,4815.482768,0.008653024,0.01227492,0.787660009,0,Aug,3,2,1,1,Returning_Visitor,TRUE,0
342722,1,94.5,0,0,45,1539.095284,0.002686308,0.025628295,0,0,Mar,2,2,6,3,Returning_Visitor,FALSE,0
276280,3,387,0,0,29,1293.611667,0.005464405,0.016349339,0,0,Nov,3,2,3,10,Returning_Visitor,FALSE,0
375807,0,0,0,0,10,163.6,0.012109212,0.065528519,0,0,Jul,2,4,3,4,Returning_Visitor,FALSE,0
358861,1,6,1,61.5,32,577.5,0,0.003886313,101.49216,0,Nov,2,2,9,2,New_Visitor,FALSE,1
155007,4,48,0,0,26,470.04,0.010526316,0.027162527,0,0.6,May,3,2,1,13,Returning_Visitor,FALSE,0
338536,6,166.3333333,0,0,98,2099.350471,0.003102873,0.014190355,5.057670968,0,Nov,2,2,7,2,Returning_Visitor,FALSE,1
342870,4,58.5,0,0,12,369.5833333,0,0.014545055,0,0,Mar,4,1,1,2,New_Visitor,FALSE,0
293845,0,0,0,0,46,2115.025,0,0.019211951,14.3765003,0.6,May,4,1,1,4,Returning_Visitor,FALSE,1
370876,3,79.8,1,131.8,92,2549.155985,0.005456361,0.009048165,0,0,Nov,2,2,7,8,Returning_Visitor,FALSE,1
149215,4,165,1,41,9,213.25,0.042692498,0.053772222,0,0,May,3,2,1,13,Returning_Visitor,FALSE,0
206762,16,551.4333333,1,612.4,307,9488.859541,0.018714153,0.02325884,0,0,Aug,3,2,6,2,Returning_Visitor,FALSE,0
259489,9,249.6456,2,55.2,23,123.4,0.0312,0.048563978,0,0,June,3,2,3,2,Returning_Visitor,FALSE,0
283263,0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE,0
478611,2,32.25,0,0,49,732.9666667,0.006166667,0.02017,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE,0
205890,0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,4,13,Returning_Visitor,FALSE,0
217749,10,219.4637149,0,0,84,1264.981128,0,0.003484191,8.290332458,0,Dec,2,4,7,2,Returning_Visitor,FALSE,0
202513,0,0,0,0,35,423.7666667,0.015618103,0.035833333,0,0,Nov,1,1,4,8,Returning_Visitor,FALSE,0
185174,0,0,0,0,9,468.1333333,0.014666667,0.047612148,0,0.8,May,2,2,3,4,Returning_Visitor,FALSE,0
450947,3,112.5122228,0,0,22,2249.966529,0,0.009858878,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,0
389161,0,0,1,35.4,77,2246.966667,0,0.005808375,0,0,Oct,3,2,1,2,New_Visitor,FALSE,0
208913,1,18,0,0,18,331.0833333,0,0.009266667,0,0,Dec,2,2,6,1,Returning_Visitor,FALSE,0
126830,1,55.4,0,0,1,0,0,0.033333333,0,0,Aug,2,2,7,2,New_Visitor,TRUE,0
466690,8,216.6333333,1,12,88,2811.005243,0.007366862,0.014136874,0,0,Dec,3,2,7,1,Returning_Visitor,FALSE,0
313376,0,0,0,0,12,1101.15,0,0.03058503,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE,0
155333,3,15.6,0,0,26,926.85,0,0.002,44.8341601,0,Oct,2,4,1,2,New_Visitor,TRUE,0
394172,2,34.5,0,0,30,2368.166667,0,0.023070708,18.18613986,0,Sep,2,2,3,2,Returning_Visitor,FALSE,1
495284,0,0,0,0,11,354,0.014285714,0.056666667,27.36940443,0,Oct,1,1,1,10,Returning_Visitor,FALSE,1
318493,0,0,1,15,0,62.46,0,0.1,0,0,Nov,2,2,1,2,Other,FALSE,0
347131,0,0,0,0,5,154,0.004116162,0.114285714,0,0,May,1,1,4,2,Returning_Visitor,TRUE,0
283758,0,0,0,0,22,409.5,0,0.014794744,0,0,Feb,3,2,3,3,Returning_Visitor,FALSE,0
276495,0,0,0,0,45,517.6666667,0.017807194,0.019570363,18.53120456,0,Nov,3,2,6,6,Returning_Visitor,FALSE,0
352114,3,135.8,6,416.4,12,1250.04,0.013333333,0.031652559,0,0,Aug,2,5,1,3,Returning_Visitor,FALSE,0
246853,7,278.0083333,0,0,27,560,0,0.026226676,0,0,Mar,2,2,7,2,New_Visitor,TRUE,0
459473,0,0,0,0,27,1923.666667,0,0.020976528,0,0,Aug,2,2,3,2,Returning_Visitor,TRUE,0
455100,0,0,0,0,16,277.6666667,0.018077429,0.025651576,0,0,Mar,1,1,1,2,Returning_Visitor,TRUE,0
275759,3,98.51150067,2,258.6,97,1439.712571,0.006852377,0.016025829,0,0,Nov,1,1,7,2,Returning_Visitor,TRUE,0
145821,2,140.25,2,513.8666667,66,2491.416047,0,0.029215723,1.288006422,0,Dec,2,2,6,2,Returning_Visitor,FALSE,1
199855,5,66,0,0,29,895.15,0,0.012190409,0,0,May,1,1,1,3,Returning_Visitor,TRUE,0
155527,6,216.325,3,131.2,93,3805.612714,0,0.021627848,10.09787157,0,Dec,2,2,1,2,Returning_Visitor,FALSE,1
152592,0,0,0,0,2,40.2,0,0.033333333,0,0,Sep,3,2,1,3,Returning_Visitor,FALSE,0
468830,0,0,0,0,18,150.0166667,0,0.044,0,0,May,3,2,3,13,Returning_Visitor,FALSE,0
266584,11,270.1,3,793.3333333,97,6409.539353,0.003905092,0.038831394,6.553295953,0,Aug,3,3,1,1,Returning_Visitor,FALSE,0
338527,1,109.5,0,0,1,89.5,0,0.05,0,0,May,2,2,6,3,Returning_Visitor,FALSE,0
394815,5,377.8,0,0,23,1224.566667,0.006666667,0.037221518,0,0,Dec,3,2,2,1,Returning_Visitor,TRUE,0
149307,9,145,2,16.5,74,2683.651964,0.006954782,0.009662438,7.996642174,0,May,1,2,1,4,Returning_Visitor,TRUE,0
271490,16,340.1488489,3,76.5,24,1296.2,0,0.006,22.68032831,0,Nov,3,2,3,2,Returning_Visitor,FALSE,0
410667,2,157,0,0,13,475.8333333,0,0.026666667,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
457145,0,0,0,0,16,642.1,0.0215601,0.02,0,0,Dec,1,1,1,2,Returning_Visitor,TRUE,0
392581,0,0,0,0,1,4,0.1,0.15,0,0,May,2,4,2,3,Returning_Visitor,FALSE,0
390162,0,0,0,0,4,128.5,0,0.05,57.5894,0,May,2,5,1,2,Returning_Visitor,FALSE,1
405519,0,0,0,0,20,811.5,0.002222252,0.050018084,0,0,Nov,1,1,7,1,Returning_Visitor,TRUE,0
425306,0,0,0,0,1,0,0.2,0.2,0,0,May,2,4,2,3,Returning_Visitor,TRUE,0
350531,0,0,0,0,3,57,0.044444444,0.1,0,0,Dec,2,2,3,10,Returning_Visitor,TRUE,0
165371,1,5,0,0,10,381.5,0,0.00602,0,0,Dec,2,2,8,8,New_Visitor,FALSE,0
479117,0,0,0,0,15,160.5,0.066666667,0.116666667,0,0,Mar,2,2,3,3,Returning_Visitor,FALSE,0
255574,7,210.5,0,0,184,5788.953333,0.002489388,0.007152319,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,0
270616,1,13,0,0,17,652,0,0.011098778,0,0,Mar,2,10,1,2,Returning_Visitor,FALSE,0
271665,1,37,1,71,30,472.1666667,0.01050541,0.045134553,0,0,Dec,3,2,7,3,Returning_Visitor,TRUE,0
380329,15,390.4,7,259.6166667,9,219.4097867,0,0.009297595,0,0,May,2,2,4,5,New_Visitor,FALSE,0
488903,7,111.8,2,125.8,156,3500.455563,0,0.012441704,0.942619484,0,Oct,2,2,6,2,Returning_Visitor,FALSE,0
330187,0,0,0,0,48,1245.932095,0,0.005255156,0,0,Mar,2,2,3,2,Returning_Visitor,TRUE,0
477903,2,42.2,0,0,27,788.5,0,0.025555556,0,0,Nov,1,1,1,8,New_Visitor,FALSE,0
351311,0,0,0,0,3,616.5,0,0.02,0,0,Mar,2,2,1,6,Returning_Visitor,FALSE,0
312342,0,0,0,0,6,27,0,0.066666667,0,0,May,1,1,3,4,Returning_Visitor,TRUE,0
380809,4,69.66666667,0,0,41,1383.048852,0.007457268,0.011253233,0,0,Nov,2,2,5,2,Returning_Visitor,TRUE,0
387015,9,154.05,0,0,17,783.4166667,0,0.0075,10.62947446,0,Nov,2,2,2,2,New_Visitor,FALSE,0
142648,6,273.98,8,215.4,109,2345.053333,0.000870571,0.021045425,0,0,Aug,2,2,8,2,Returning_Visitor,TRUE,0
260076,4,186.1,0,0,15,2439.2,0,0.025,0,0,Sep,2,2,1,5,Returning_Visitor,FALSE,0
356801,7,98.25,0,0,20,341.4601521,0.010212226,0.014280844,46.17508864,0,Mar,1,1,1,2,Returning_Visitor,FALSE,0
171400,5,90.86666667,2,145,37,2806.319046,0.006785069,0.031954634,26.17548122,0,May,1,1,1,4,Returning_Visitor,TRUE,0
354672,0,0,0,0,25,1251.75,0.023236364,0.037736267,15.0142,0,Mar,2,2,1,3,Returning_Visitor,FALSE,0
180004,2,53,0,0,2,63.8,0.05,0.066666667,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,0
354174,1,85.6,0,0,33,4597.5,0.023224712,0.056229158,0,0,May,2,2,6,3,Returning_Visitor,FALSE,0
261664,0,0,0,0,33,1562.797122,0,0.002,44.80712852,1,May,1,1,6,2,Returning_Visitor,TRUE,1
329258,4,101.5,0,0,15,1680.5,0.001275751,0.031281311,15.18451353,0,Nov,3,2,4,10,Returning_Visitor,FALSE,0
324266,21,177.925,2,1067.7,68,2153.172421,0.013417288,0.02268558,3.801054623,0,Nov,3,2,1,2,Returning_Visitor,FALSE,0
456486,9,215.0427223,1,741,139,5947.698527,0.002201295,0.006768191,3.281051666,0,Dec,2,4,1,2,Returning_Visitor,FALSE,0
427403,0,0,0,0,8,145.1666667,0.026666667,0.068635388,0,0,Nov,1,1,2,2,Returning_Visitor,FALSE,0
448257,0,0,0,0,6,76,0.008575429,0.077777778,0,0.2,Feb,2,6,7,3,Returning_Visitor,FALSE,0
459222,2,242,0,0,44,1262.416667,0.002750546,0.026398327,0,0,Nov,3,2,9,2,Returning_Visitor,TRUE,1
396913,10,130.5833333,3,98,440,6153.475553,0.009834433,0.013709773,0.365047967,0,Nov,1,1,3,10,Returning_Visitor,FALSE,1
206435,2,6.5,0,0,3,418.7333333,0,0.022222222,0,0,Nov,1,1,4,8,New_Visitor,FALSE,0
179431,6,75.83333333,2,65.4,8,126.71,0,0.011181111,0,0,Mar,2,4,4,3,Returning_Visitor,FALSE,0
388710,2,11,1,7,24,1042.405,0,0.034344444,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,0
165531,0,0,0,0,1,238,0.04,0.103333333,0,0.8,May,3,2,3,1,Returning_Visitor,FALSE,0
318846,4,251.5,5,1767.666667,68,4569.914628,0.037543887,0.043783506,0,0,Nov,2,2,4,13,Returning_Visitor,FALSE,0
255874,1,0,0,0,50,1355.258333,0.003703704,0.019720358,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,0
230858,4,168.2,0,0,2,141,0,0.05,0,0,Sep,2,4,2,3,Returning_Visitor,FALSE,0
271866,0,0,0,0,17,377.75,0,0.025887476,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE,0
337645,7,89.95,0,0,58,720.6666667,0,0.008541419,22.68478225,0,Oct,*,2,1,2,New_Visitor,FALSE,1
491282,0,0,0,0,11,119,0.076666667,0.108333333,0,0,May,4,2,6,4,Returning_Visitor,TRUE,0
391563,0,0,0,0,4,57.3,0.076060606,0.133333333,0,0,May,3,2,6,3,Returning_Visitor,FALSE,0
176294,0,0,0,0,46,2177.662831,0.025083688,0.029055636,0,0,Oct,3,2,3,13,Returning_Visitor,FALSE,0
384334,4,53,1,92,34,1557.675,0.009571429,0.030067075,3.873392484,0,Nov,4,1,3,10,Returning_Visitor,FALSE,0
451234,0,0,0,0,1,67,0.066666667,0.133333333,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,0
403392,1,5,0,0,24,1958,0,0.016963636,25.55351642,0,Dec,2,2,1,8,Returning_Visitor,FALSE,0
397574,1,5,0,0,22,1677.254292,0,0.015647658,82.42434782,0,Nov,3,2,2,2,Returning_Visitor,TRUE,1
314086,12,648.802383,1,16.4,57,843.9413151,0,0.015269812,0,0,Oct,1,1,3,2,New_Visitor,FALSE,0
222584,7,372.45,0,0,0,28.26,0.028271429,0.033333333,0,0,Jul,1,8,6,5,New_Visitor,FALSE,0
416307,1,19,0,0,9,1303.833333,0,0.010007402,0,0,May,2,2,1,11,New_Visitor,TRUE,0
400332,1,142,1,18,9,196.3666667,0,0.012140119,0,0,Mar,2,4,3,2,New_Visitor,FALSE,0
198766,7,108.2666667,0,0,16,1933.3,0,0.018571429,9.17223027,0,Jul,2,2,7,1,Returning_Visitor,FALSE,0
431989,0,0,0,0,1,0,0.2,0.2,0,0.6,May,2,2,7,13,Returning_Visitor,FALSE,0
296198,0,0,0,0,7,407,0.028571429,0.044444444,0,0.4,May,3,2,1,13,Returning_Visitor,FALSE,0
290517,4,100.5666667,0,0,1,10,0.2,0.2,0,0,May,1,1,3,1,Returning_Visitor,TRUE,0
424067,1,20.2,0,0,17,3199.875,0.041828851,0.063850662,0,0,Dec,2,2,6,1,Returning_Visitor,FALSE,0
132490,5,97.75,0,0,15,150.7833333,0,0.006666667,8.789950478,0,Dec,8,13,9,20,Other,FALSE,1
219110,3,38.12847143,0,0,84,3399.441145,0.012657233,0.02155981,6.195802751,0,Nov,1,2,3,1,Returning_Visitor,FALSE,1
191992,0,0,0,0,11,0,0.2,0.2,0,0,May,2,5,1,3,Returning_Visitor,FALSE,0
349084,0,0,1,5,25,271.66,0.021222222,0.043988298,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
344779,0,0,0,0,12,338.5,0,0.1,0,0,Dec,2,2,1,6,Returning_Visitor,TRUE,0
448123,4,210.375,0,0,45,3853.271107,0.003602713,0.011082056,18.56939109,0,Nov,2,5,4,2,Returning_Visitor,TRUE,1
152282,3,49,0,0,58,1847.816667,0,0.007293221,6.144546571,0,May,4,1,1,4,Returning_Visitor,TRUE,0
453191,0,0,0,0,41,175.8333333,0,0.011382942,0,0,Nov,3,2,4,7,Returning_Visitor,FALSE,0
479840,0,0,0,0,5,350.0833333,0.022222222,0.04,0,0.6,May,2,4,1,3,Returning_Visitor,FALSE,0
297174,13,479.675,0,0,64,1243.134707,0,0.011065916,2.613217407,0,Mar,2,2,4,2,Returning_Visitor,FALSE,1
277472,0,0,0,0,3,190,0.036363636,0.044444444,0,0,Aug,2,5,6,4,Returning_Visitor,FALSE,0
291931,2,155,4,124,141,6903.347824,0.017870793,0.043621577,12.84440222,0,Nov,2,2,1,13,Returning_Visitor,TRUE,1
348605,1,21,0,0,16,727.6166667,0.008333333,0.019696667,0,0,Nov,3,2,1,3,Returning_Visitor,TRUE,0
228594,0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,0
484742,1,130.6,1,53.4,4,128.3,0,0.011111111,0,0,Oct,3,3,3,2,New_Visitor,FALSE,0
343726,3,36.33333333,1,0,36,3079.580313,0,0.013624569,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
437206,5,86.5,2,51,29,3234.5,0,0.007707946,0,0,May,3,2,5,2,New_Visitor,FALSE,0
368474,0,0,0,0,2,0,0.2,0.2,0,0,Nov,2,2,8,13,Returning_Visitor,FALSE,0
390041,7,188.2333333,0,0,27,617.6,0.005330333,0.016666667,0,0,May,3,2,3,2,Returning_Visitor,FALSE,0
172661,1,33,1,0,23,717.1833333,0,0.0265,0,0,May,2,4,2,4,Returning_Visitor,FALSE,0
235317,0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,1,13,Returning_Visitor,FALSE,0
143513,14,994.8833333,6,401.5833333,75,1673.638333,0.020787414,0.00418032,3.608314726,0,Mar,2,10,3,3,New_Visitor,TRUE,1
310880,3,83.25,0,0,12,127.9333333,0,0.005951545,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE,0
352012,3,104,1,24,5,74.4,0.022222222,0.078075738,0,0,May,1,1,3,4,New_Visitor,FALSE,0
164062,0,0,0,0,18,18,0.1,0.125,0,0,May,2,2,7,4,Returning_Visitor,FALSE,0
280345,0,0,0,0,7,37,0.04,0.066666667,0,0.6,May,1,1,1,1,Returning_Visitor,FALSE,0
157184,7,182.4666667,0,0,155,3589.590836,0.008132717,0.012813514,5.847735084,0,Nov,2,2,7,3,Returning_Visitor,FALSE,1
387275,0,0,0,0,1,0,0.2,0.2,0,0,Sep,3,2,3,4,Returning_Visitor,FALSE,0
125886,4,134,2,293,26,466.5,0,0.0029,0,0,Mar,2,2,4,2,New_Visitor,FALSE,0
319461,0,0,0,0,17,566.2333333,0,0.0155,0,0,Dec,2,2,6,1,New_Visitor,FALSE,0
444880,12,1633.583333,0,0,62,1266.916667,0.004394881,0.019202952,0,0,Oct,1,2,1,4,Returning_Visitor,FALSE,0
412355,5,231.5,0,0,25,745.1666667,0.003636374,0.024678375,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,0
225968,10,232.5785714,9,73.75,38,874.6764181,0,0.006622883,4.78307296,0,May,3,2,3,3,Returning_Visitor,FALSE,0
155507,0,0,0,0,1,0,0.2,0.2,0,0,Aug,2,2,6,13,Returning_Visitor,FALSE,0
151351,0,0,0,0,6,69.5,0,0.025,0,0,Dec,2,2,8,1,Returning_Visitor,FALSE,0
188009,0,0,0,0,2,224.5,0.028571429,0.0622,0,0.8,Feb,2,2,1,1,Returning_Visitor,FALSE,0
200655,12,220.6598286,6,219.5,119,5559.03039,0,0.007862576,42.49043643,0,Dec,3,2,1,2,Returning_Visitor,FALSE,1
414034,0,0,0,0,36,640.1666667,0.034905404,0.050250161,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,0
220769,1,25,0,0,6,154.0333333,0,0.039454444,0,0,May,2,2,2,2,Returning_Visitor,FALSE,0
497778,2,34,0,0,4,56,0,0.014285714,0,0,Nov,3,2,8,2,New_Visitor,FALSE,0
391390,1,113.8,5,9.8,31,951.8699228,0.003333333,0.029521512,0,0,June,3,2,3,13,Returning_Visitor,FALSE,0
171889,2,42.6,0,0,40,627.1666667,0.036110789,0.025103646,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,0
481381,3,146.6,2,446.4,82,933.7764286,0,0.008856867,6.80122278,0,Jul,2,2,7,4,Returning_Visitor,TRUE,0
246340,3,61.96666667,1,13.6,8,148.52,0,0.009282729,0,0,Oct,3,3,1,2,New_Visitor,TRUE,0
442079,4,505.4288574,0,0,32,2034.932237,0,0.00195,74.32138322,0,Mar,2,2,4,2,New_Visitor,FALSE,1
299919,0,0,0,0,9,430.25,0,0.005,93.70968064,0,Sep,2,2,2,1,Returning_Visitor,FALSE,0
219056,0,0,0,0,1,45.5,0.08,0.14,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,0
346825,5,36.75855767,0,0,107,1804.085808,0,0.01250351,13.8629477,0,Dec,1,1,1,8,Returning_Visitor,FALSE,1
298151,4,60.3,0,0,10,674.1883333,0,0.011978078,0,0,Jul,2,4,1,2,New_Visitor,FALSE,0
245193,1,45.5,0,0,8,577.625,0,0.021724476,0,0,Dec,2,2,6,2,New_Visitor,FALSE,0
344550,0,0,0,0,3,0,0.2,0.2,0,0,Dec,3,2,1,1,Returning_Visitor,FALSE,0
177661,1,30,0,0,6,1213.833333,0,0.015312182,0,0.2,May,1,1,3,2,Returning_Visitor,FALSE,0
265956,5,65.875,0,0,75,1685.1,0.017409407,0.029639999,0,0,Oct,2,2,3,1,Returning_Visitor,FALSE,0
410956,0,0,0,0,60,1350.88654,0.002543613,0.009035208,0,0,Nov,2,2,6,10,Returning_Visitor,FALSE,0
129769,0,0,0,0,4,0,0.2,0.2,0,0,June,2,2,2,3,Returning_Visitor,FALSE,0
474052,0,0,0,0,14,98.5,0,0.011111111,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,0
186796,0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,3,4,Returning_Visitor,FALSE,0
411503,0,0,0,0,36,819.08,0,0.014987474,0,0,May,2,7,9,4,Returning_Visitor,FALSE,0
143021,3,19.63333333,0,0,29,996.6369697,0,0.003951594,0,0,Mar,2,2,3,3,New_Visitor,FALSE,0
480685,0,0,0,0,12,221.5,0,0.018181818,43.7916958,0,May,2,6,2,2,New_Visitor,TRUE,1
445178,0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,7,3,Returning_Visitor,FALSE,0
308557,2,256.3333333,1,27,55,3152.561901,0.029728471,0.077949369,9.546498482,0,Mar,2,2,1,2,Returning_Visitor,FALSE,1
406129,4,115.1666667,0,0,9,339.75,0,0.007161157,17.9014676,0,Nov,2,2,2,5,Returning_Visitor,FALSE,1
312110,11,94.43333333,0,0,13,110.6666667,0,0.015884343,0,0,May,2,6,1,5,New_Visitor,FALSE,0
325123,0,0,0,0,1,44.33333333,0,0.04,0,0,Nov,3,2,6,1,Returning_Visitor,FALSE,0
497313,0,0,0,0,54,2303.5,0.006270752,0.037459714,0,0,Dec,2,5,1,1,Returning_Visitor,FALSE,0
253503,0,0,0,0,30,1751.2,0.053473412,0.026347121,0,0,May,2,2,1,4,Returning_Visitor,FALSE,0
497185,0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,2,15,Other,FALSE,0
226787,0,0,0,0,20,0,0.2,0.2,0,0,Oct,3,2,3,13,Returning_Visitor,FALSE,0
416682,1,6,0,0,18,2366.564705,0,0.002922222,0,0,Dec,2,4,7,1,Returning_Visitor,FALSE,0
280147,0,0,0,0,1,8,0.028571429,0.086666667,0,0,May,3,2,1,4,Returning_Visitor,FALSE,0
196506,0,0,0,0,9,60.5,0.2,0.04,0,0,Mar,2,10,1,3,Returning_Visitor,FALSE,0
365577,3,84.5,0,0,79,404.15,0.001555552,0.016125,6.340483342,0,May,2,2,1,2,Returning_Visitor,FALSE,0
399749,0,0,0,0,8,393.5,0,0.05,0,0.2,Feb,1,1,2,4,Returning_Visitor,FALSE,0
400616,17,269.5,1,18,45,2126.546404,0.004694008,0.016240488,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,0
481614,0,0,0,0,1,266.5,0,0.1,0,0,Dec,2,2,3,10,Returning_Visitor,FALSE,0
205640,6,236.8,0,0,30,963.2249244,0,0.004555856,0,0,Mar,1,1,1,8,New_Visitor,FALSE,0
469090,3,77,0,0,12,359.4166667,0,0.026666667,0,0,Nov,2,4,4,2,Returning_Visitor,FALSE,0
446997,1,0,0,0,38,1129.333333,0,0.013886163,0,0,May,3,2,3,1,Returning_Visitor,TRUE,0
241475,0,0,0,0,21,235.25,0.039,0.063333333,0,0.6,May,3,2,1,3,Returning_Visitor,FALSE,0
443911,6,157,4,35.5,151,2144.778571,0.0100449,0.014076426,0,0,Dec,2,2,8,2,Returning_Visitor,FALSE,0
130680,0,0,0,0,11,990.6666667,0.083033333,0.066666667,0,0,Dec,2,2,2,1,Returning_Visitor,FALSE,0
272857,0,0,0,0,4,110.2,0,0.05,0,0,Nov,2,2,3,3,Returning_Visitor,FALSE,0
262859,3,25,0,0,13,432,0,0.015384615,0,0,Nov,3,2,2,3,Returning_Visitor,FALSE,0
379387,4,107.3572229,4,192.25,167,2259.135723,0.002379583,0.016927576,6.641777678,0,Oct,2,2,1,13,Returning_Visitor,FALSE,0
486482,0,0,0,0,47,1304.773811,0,0.012375735,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,0
252231,0,0,0,0,25,557.4083333,0.005882353,0.040077239,12.53262134,0,Nov,1,1,2,3,Returning_Visitor,FALSE,0
166689,0,0,0,0,27,74.33333333,0.12,0.14,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE,0
483372,0,0,0,0,21,231.5,0,0.030844441,0,0,Dec,2,4,9,2,Returning_Visitor,FALSE,0
378617,13,1545.217921,2,1767.666667,71,3777.811281,0.017323908,0.021036627,2.542699058,0.6,May,3,2,4,13,Returning_Visitor,FALSE,0
264384,5,123.25,0,0,16,975.75,0,0.033333333,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,0
496509,0,0,0,0,54,1829.814205,0,0.007507467,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
169208,1,95,2,132.1666667,51,2451.70812,0,0.001629046,0,0,Mar,2,2,1,1,Other,TRUE,0
499256,2,47.5,0,0,7,869,0,0.012269762,16.15706364,0,Dec,1,1,1,2,Returning_Visitor,FALSE,0
416045,3,78,0,0,11,122.7333333,0.011,0.013333333,0,0,May,3,2,1,3,Returning_Visitor,FALSE,0
490517,0,0,0,0,12,520.5,0,0.033333333,62.58002,0,Mar,1,1,1,2,New_Visitor,TRUE,1
231825,10,448.6666667,0,0,90,1914.021187,0.003080634,0.007375578,0,0,Jul,2,2,3,4,Returning_Visitor,FALSE,0
452959,2,27.5,0,0,148,1116.944808,0.007300733,0.024386587,17.3566005,0,Nov,2,2,3,13,Returning_Visitor,FALSE,1
298673,0,0,0,0,20,1041,0.018181818,0.066666667,0,0.8,May,3,2,2,13,Returning_Visitor,FALSE,0
280675,11,392.3176121,4,116.25,88,1332.966667,0.005393395,0.019636868,19.63031293,0,Nov,1,1,3,3,Returning_Visitor,FALSE,0
474874,4,37,1,27.83333333,2,98,0,0.033333333,0,0,Mar,2,4,7,7,Returning_Visitor,FALSE,0
228141,5,146.75,2,17,27,657.6833333,0.0105003,0.002843156,0,0,Aug,1,1,1,2,Returning_Visitor,TRUE,0
269007,0,0,0,0,27,3067.75,0.030773842,0.076237263,0,0,Jul,3,2,4,13,Returning_Visitor,FALSE,0
239630,2,13,1,28,71,1839.252339,0,0.014281191,67.49638255,0,May,2,4,1,4,Returning_Visitor,FALSE,0
421494,0,0,1,28.5,147,1483.978714,0.007373225,0.028469686,0,0.8,May,1,1,1,15,Returning_Visitor,FALSE,0
174284,0,0,0,0,20,220.3,0,0.018788819,0,0,Sep,2,2,4,1,Returning_Visitor,FALSE,0
382253,17,381.142781,3,514.75,8,1792.933333,0.00637404,0.021398636,13.783,0,May,2,2,1,1,Returning_Visitor,FALSE,0
196394,1,8,0,0,1,134.5,0,0.007142857,0,0,Nov,2,2,2,1,New_Visitor,FALSE,1
308028,0,0,0,0,5,108.6666667,0.028571429,0.057142857,0,0,Mar,2,2,5,3,Returning_Visitor,FALSE,0
255734,0,0,0,0,23,509.8378578,0,0.003268559,0,0,Nov,3,2,4,2,New_Visitor,TRUE,0
